 Diffraction intensities for potential:8x8MoS210001.in                         
#      6    -1       9.2649204800E-005
#      6     0       9.5573869522E-005
#      6     1       6.7227944877E-005
#      6     2       8.4217714949E-005
#      6     3       6.1667482245E-006
#      6     4       2.7516735021E-007
#      6     5       9.0800979050E-006
#      6     6       1.2503553208E-005
#      6     7       2.0520237287E-005
#      6     8       1.9343083190E-005
#      6     9       4.7262497081E-005
#      7   -42       3.6488654061E-010
#      7   -41       7.6554669336E-011
#      7   -40       2.8003068373E-009
#      7   -39       1.1257338696E-009
#      7   -38       8.1264868372E-011
#      7   -37       5.1096871335E-009
#      7   -36       4.9504556293E-008
#      7   -35       1.8617277159E-008
#      7   -34       3.3038043985E-009
#      7   -33       4.5715030173E-008
#      7   -32       7.6012421589E-008
#      7   -31       1.1129205247E-007
#      7   -30       1.9183506401E-007
#      7   -29       4.9358698437E-007
#      7   -28       9.2159679183E-007
#      7   -27       1.8732508328E-006
#      7   -26       2.6517121767E-006
#      7   -25       4.7046181196E-006
#      7   -24       7.1933328408E-006
#      7   -23       1.1139655337E-005
#      7   -22       1.7048030952E-005
#      7   -21       2.7421203141E-005
#      7   -20       4.2847100519E-005
#      7   -19       6.4260287808E-005
#      7   -18       8.5746294099E-005
#      7   -17       1.0837240616E-004
#      7   -16       1.5528764739E-004
#      7   -15       1.8707395730E-004
#      7   -14       2.0565450356E-004
#      7   -13       2.0018784200E-004
#      7   -12       2.0817400328E-004
#      7   -11       2.0219064545E-004
#      7   -10       1.9615476046E-004
#      7    -9       1.3986061056E-004
#      7    -8       1.2652663636E-004
#      7    -7       4.4299067303E-005
#      7    -6       7.5101160314E-005
#      7    -5       1.8775350746E-004
#      7    -4       6.3465263545E-005
#      7    -3       7.5416215949E-005
#      7    -2       2.8957183702E-004
#      7    -1       1.0799318754E-004
#      7     0       3.2347665226E-005
#      7     1       7.8613025828E-005
#      7     2       1.8722740608E-005
#      7     3       9.0427322458E-005
#      7     4       1.6644368358E-006
#      7     5       8.9018715723E-006
#      7     6       1.5779775114E-004
#      7     7       3.7300041582E-005
#      8   -41       6.9236810779E-010
#      8   -40       3.3074168724E-011
#      8   -39       1.0837865360E-008
#      8   -38       3.3845192627E-009
#      8   -37       2.9449804044E-009
#      8   -36       7.9555321239E-007
#      8   -35       3.6684274325E-008
#      8   -34       1.9868957616E-008
#      8   -33       1.9238284244E-007
#      8   -32       6.6510827196E-008
#      8   -31       3.7144914912E-007
#      8   -30       5.9243604654E-007
#      8   -29       8.7371573611E-007
#      8   -28       2.7235024230E-006
#      8   -27       3.0370457952E-006
#      8   -26       4.9089926470E-006
#      8   -25       9.4418767062E-006
#      8   -24       1.9953077864E-004
#      8   -23       2.3506765686E-005
#      8   -22       3.3147159398E-005
#      8   -21       4.1662638032E-005
#      8   -20       6.7027384703E-005
#      8   -19       8.6651927231E-005
#      8   -18       1.1233404736E-004
#      8   -17       1.4539286936E-004
#      8   -16       8.7000783014E-003
#      8   -15       9.5347319827E-005
#      8   -14       1.2521127431E-004
#      8   -13       1.4223160327E-004
#      8   -12       9.6934142233E-005
#      8   -11       1.3691055439E-004
#      8   -10       6.0146996226E-005
#      8    -9       8.9252370824E-005
#      8    -8       5.4802663743E-002
#      8    -7       2.4081965696E-004
#      8    -6       2.7461790538E-004
#      8    -5       3.4584647716E-004
#      8    -4       2.0068604368E-004
#      8    -3       2.0033497705E-004
#      8    -2       2.1339327718E-004
#      8    -1       1.2389686623E-004
#      8     0       7.0641209463E-002
#      8     1       1.6824056276E-004
#      8     2       7.7705110756E-005
#      8     3       8.0816069656E-005
#      8     4       2.0079557688E-005
#      8     5       8.9042240637E-006
#      8     6       7.1275574816E-006
#      9   -40       8.7794645925E-010
#      9   -39       1.7913000234E-009
#      9   -38       1.2998089695E-007
#      9   -37       2.4054598010E-008
#      9   -36       2.8787238758E-008
#      9   -35       4.0750057080E-008
#      9   -34       2.3982230423E-007
#      9   -33       2.3550966074E-007
#      9   -32       3.1263202053E-007
#      9   -31       3.8251556888E-007
#      9   -30       1.3387957588E-006
#      9   -29       1.9577404863E-006
#      9   -28       2.1913246508E-006
#      9   -27       3.1939954000E-006
#      9   -26       8.6983759235E-006
#      9   -25       1.5356910161E-005
#      9   -24       1.6826336080E-005
#      9   -23       1.7914288014E-005
#      9   -22       3.7813802182E-006
#      9   -21       2.7040260653E-005
#      9   -20       3.0021959208E-005
#      9   -19       4.2086225726E-005
#      9   -18       5.7721928066E-005
#      9   -17       4.1067848560E-005
#      9   -16       6.8695067541E-005
#      9   -15       1.0827691865E-004
#      9   -14       4.3038550807E-004
#      9   -13       1.5040799734E-004
#      9   -12       1.9933314401E-004
#      9   -11       2.8484474548E-004
#      9   -10       2.5106725953E-004
#      9    -9       2.3953758303E-004
#      9    -8       2.6244722807E-004
#      9    -7       2.7069329468E-004
#      9    -6       7.0854314556E-004
#      9    -5       3.7801829661E-004
#      9    -4       3.0347924201E-004
#      9    -3       2.2979597796E-004
#      9    -2       2.7514518380E-004
#      9    -1       2.1269538811E-004
#      9     0       1.3626293275E-004
#      9     1       9.7450678690E-005
#      9     2       4.0778326106E-004
#      9     3       5.5930780462E-005
#      9     4       4.9146850531E-005
#     10   -40       6.8778364343E-009
#     10   -39       2.1760655507E-008
#     10   -38       5.6176695627E-009
#     10   -37       1.3933366348E-008
#     10   -36       5.7749905664E-009
#     10   -35       7.5094353280E-008
#     10   -34       1.4336304759E-007
#     10   -33       4.4007964768E-007
#     10   -32       1.5917088830E-006
#     10   -31       4.1491343156E-007
#     10   -30       4.0047484186E-006
#     10   -29       2.9852592898E-006
#     10   -28       3.9446514266E-006
#     10   -27       5.5650968179E-006
#     10   -26       6.2139480563E-006
#     10   -25       5.0625488633E-006
#     10   -24       1.2352952176E-005
#     10   -23       6.0393428589E-006
#     10   -22       2.5868430178E-005
#     10   -21       1.3506030272E-005
#     10   -20       1.5351484155E-005
#     10   -19       2.3047661585E-005
#     10   -18       3.3500931834E-005
#     10   -17       4.7585500095E-005
#     10   -16       1.2031626865E-004
#     10   -15       1.2783743849E-004
#     10   -14       1.3556618372E-004
#     10   -13       1.6933240044E-004
#     10   -12       1.8156721088E-004
#     10   -11       2.0952473847E-004
#     10   -10       2.5044493391E-004
#     10    -9       3.0222905942E-004
#     10    -8       3.3543886131E-004
#     10    -7       3.8288723564E-004
#     10    -6       5.9276528002E-004
#     10    -5       3.0479830651E-004
#     10    -4       2.9348637173E-004
#     10    -3       1.6883719148E-004
#     10    -2       1.8002732389E-004
#     10    -1       2.0034106477E-004
#     10     0       2.1705513343E-004
#     10     1       1.3620954494E-004
#     10     2       1.4701869952E-004
#     11   -39       4.3403384103E-007
#     11   -38       3.2270545157E-008
#     11   -37       3.4826685523E-008
#     11   -36       1.3713177569E-007
#     11   -35       1.0713558157E-007
#     11   -34       6.5490662601E-007
#     11   -33       2.2291482493E-007
#     11   -32       7.2470416300E-006
#     11   -31       2.1439681638E-006
#     11   -30       5.3345053355E-006
#     11   -29       2.9982251273E-006
#     11   -28       3.5301937855E-006
#     11   -27       3.8936062770E-006
#     11   -26       2.8040716186E-006
#     11   -25       9.8525403468E-006
#     11   -24       2.4536473665E-004
#     11   -23       3.7641191246E-004
#     11   -22       7.3884923916E-005
#     11   -21       3.8887157972E-006
#     11   -20       1.3888347229E-005
#     11   -19       2.1542330894E-005
#     11   -18       3.5312948642E-005
#     11   -17       7.4862490602E-005
#     11   -16       3.9231779106E-004
#     11   -15       4.0478793966E-004
#     11   -14       4.9999141244E-004
#     11   -13       2.0202980735E-004
#     11   -12       2.2821728991E-004
#     11   -11       2.7269700420E-004
#     11   -10       2.8127217270E-004
#     11    -9       3.5720906734E-004
#     11    -8       6.5110645608E-004
#     11    -7       7.0449767563E-004
#     11    -6       5.6150269641E-004
#     11    -5       4.1320754675E-004
#     11    -4       2.4959293740E-004
#     11    -3       2.5020309366E-004
#     11    -2       2.4163756747E-004
#     11    -1       1.7049916090E-004
#     11     0       2.0196296754E-004
#     12   -38       1.0018587184E-006
#     12   -37       6.2935702190E-006
#     12   -36       1.4329934443E-007
#     12   -35       2.6906101006E-007
#     12   -34       2.8120470430E-007
#     12   -33       4.1534244980E-006
#     12   -32       6.3222048865E-007
#     12   -31       1.0741962125E-006
#     12   -30       3.0839806695E-005
#     12   -29       6.1933848886E-005
#     12   -28       1.0954166460E-005
#     12   -27       1.1285474420E-005
#     12   -26       1.2334078104E-005
#     12   -25       1.6488366073E-005
#     12   -24       1.2145086032E-005
#     12   -23       1.1608531164E-005
#     12   -22       3.9180654767E-005
#     12   -21       4.3585716893E-005
#     12   -20       2.2204226928E-005
#     12   -19       2.6698726389E-005
#     12   -18       4.0369047036E-005
#     12   -17       6.5175563740E-005
#     12   -16       7.5472842208E-005
#     12   -15       1.0573603639E-004
#     12   -14       1.7876103087E-004
#     12   -13       1.5004612257E-004
#     12   -12       2.2765510866E-004
#     12   -11       2.6854687616E-004
#     12   -10       4.0884609355E-004
#     12    -9       5.9024152231E-004
#     12    -8       4.0912086692E-004
#     12    -7       4.1652437069E-004
#     12    -6       3.1347640693E-004
#     12    -5       3.2650972724E-004
#     12    -4       2.7079638246E-004
#     12    -3       1.6709562326E-004
#     12    -2       4.7058516312E-004
#     13   -37       1.9917248526E-008
#     13   -36       6.3750811675E-008
#     13   -35       1.4182692963E-007
#     13   -34       3.7976662599E-007
#     13   -33       5.7273057276E-007
#     13   -32       8.7071350792E-007
#     13   -31       1.4590473987E-006
#     13   -30       2.6703383684E-006
#     13   -29       3.3919791610E-006
#     13   -28       5.0965921587E-006
#     13   -27       5.6469880121E-006
#     13   -26       6.6666735499E-006
#     13   -25       6.8760919766E-006
#     13   -24       6.4026753693E-006
#     13   -23       6.1529654885E-006
#     13   -22       6.4146097828E-006
#     13   -21       8.0631703012E-006
#     13   -20       1.4178152131E-005
#     13   -19       2.4846923169E-005
#     13   -18       4.9190352265E-005
#     13   -17       7.5992649595E-005
#     13   -16       1.1418604376E-004
#     13   -15       1.4873971574E-004
#     13   -14       2.2453014876E-004
#     13   -13       3.1556213523E-004
#     13   -12       3.3274908895E-004
#     13   -11       4.6434098681E-004
#     13   -10       3.8299017632E-004
#     13    -9       4.8185539225E-004
#     13    -8       4.1495279394E-004
#     13    -7       4.5211776703E-004
#     13    -6       4.8820496045E-004
#     13    -5       2.4359300285E-004
#     13    -4       3.6517696563E-004
#     14   -35       4.5594722326E-007
#     14   -34       3.3799337588E-007
#     14   -33       4.8165473096E-007
#     14   -32       6.4896296249E-007
#     14   -31       1.1426521852E-006
#     14   -30       1.1522670516E-005
#     14   -29       4.0014143440E-006
#     14   -28       7.6782615370E-006
#     14   -27       1.5938922732E-005
#     14   -26       8.6753341296E-006
#     14   -25       8.5815433525E-006
#     14   -24       7.5514130804E-006
#     14   -23       5.0233785155E-006
#     14   -22       2.4335597494E-005
#     14   -21       1.2942407498E-005
#     14   -20       2.1241365419E-005
#     14   -19       1.3940993797E-004
#     14   -18       6.0840269210E-005
#     14   -17       9.1719784897E-005
#     14   -16       1.5148226645E-004
#     14   -15       2.1897975981E-004
#     14   -14       1.6359794322E-004
#     14   -13       4.0583456768E-004
#     14   -12       3.5510369472E-004
#     14   -11       2.2088886225E-004
#     14   -10       5.4945374276E-004
#     14    -9       4.4805116633E-004
#     14    -8       4.1236127832E-004
#     14    -7       2.8289957156E-004
#     14    -6       2.8342481020E-004
#     15   -33       1.7998674259E-006
#     15   -32       1.0161618565E-006
#     15   -31       1.6931936351E-006
#     15   -30       3.0014587423E-006
#     15   -29       5.1764975510E-006
